id,y_true,old_pred,new_pred,category,baseline_model,candidate_model,probe
7803,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7804,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7809,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7823,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7827,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7828,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7833,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7908,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7912,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7918,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7923,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7935,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7937,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7963,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7968,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7969,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7972,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7977,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7982,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7990,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
7999,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8003,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8006,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8018,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8023,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8026,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8028,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8030,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8036,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8049,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8061,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8064,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8065,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8068,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8074,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8079,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8081,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8084,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8088,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8089,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8091,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8102,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8103,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8105,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8112,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8118,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8122,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8129,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8130,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8131,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8141,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8147,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8164,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8165,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8171,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8177,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8184,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8188,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8190,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8191,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8195,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8204,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8211,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8216,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8217,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8232,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8239,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8242,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8250,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8252,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8259,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8278,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8283,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8286,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8296,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8311,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8312,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8317,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8324,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8329,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8341,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8346,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8347,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8356,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8372,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8382,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8387,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8401,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8409,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8435,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8444,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8450,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8472,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8475,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8477,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8478,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8498,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8515,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8524,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8536,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8557,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8561,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8578,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8579,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8586,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8587,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8595,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8596,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8609,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8610,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8613,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8624,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8627,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8631,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8642,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8648,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8650,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8651,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8655,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8664,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8667,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8673,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8674,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8677,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8680,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8686,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8693,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8694,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8697,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8700,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8706,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8708,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8710,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8711,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8721,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8723,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8738,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8742,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8750,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8752,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8777,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8778,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8780,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8782,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8797,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8799,0,1,0,fixed_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8816,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8823,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8831,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8836,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8838,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8842,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8852,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8854,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8855,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8856,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8902,1,1,0,new_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8920,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8927,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8935,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8938,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8946,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8949,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8957,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8965,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8970,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8971,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8979,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8986,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
8994,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9005,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9022,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9026,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9027,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9029,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9039,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9042,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9051,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9055,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9057,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9077,0,0,1,new_fp,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9089,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9095,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9106,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9112,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9113,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9116,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9128,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9142,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9143,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9151,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9154,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9159,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9173,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9174,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9179,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9181,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9206,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9208,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9212,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9216,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9231,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9248,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9249,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9251,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9252,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9254,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9257,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9269,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9270,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9272,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9273,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9275,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9278,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9292,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9294,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9296,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9301,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9311,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9317,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9337,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9345,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9348,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9355,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9367,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9372,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9380,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9384,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9395,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9404,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9430,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9435,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9438,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9446,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9451,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9486,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9508,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9511,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9519,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9524,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9540,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9541,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9542,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9552,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9555,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9562,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9564,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9565,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9566,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9569,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9575,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9603,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9613,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9620,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9629,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9634,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9638,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9646,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9650,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9652,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9654,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9664,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9702,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9706,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9712,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9730,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9733,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9741,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9746,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9753,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9754,1,1,1,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9760,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9764,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9766,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9782,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9785,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9787,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9790,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9819,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9820,1,0,0,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9826,1,0,1,fixed_fn,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9833,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9850,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9861,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9864,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9865,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9873,0,1,1,unchanged_error,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9874,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9877,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9881,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9889,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
9896,0,0,0,unchanged_correct,tfidf_12_sublinear_lr_liblinear_c1,c_10,c_10
